"brand_name","model_name","condition_name","grade_name","gb_spec_name","colour_name","network_name"
"Blackberry","CURVE 9300 - AZERTY","Working - Need Battery","Grade B - Good Condition","Not Applicable","White","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working - Need Battery","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working - Minor Issue","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working - Need Battery","Grade C - Acceptable Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Power On Tested-Good LCD","Grade C - Acceptable Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Brand New","Insurance Grade","Not Applicable","White","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","White","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Brand New","Insurance Grade","Not Applicable","White","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B B2B","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","UK Unlocked Only"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","UK Unlocked Only"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","UK Unlocked Only"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","UK Unlocked Only"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B B2B","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working – Major Screen Burn","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade A - Very Good Condition","Not Applicable","White","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade A - Very Good Condition","Not Applicable","White","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade A - Very Good Condition","Not Applicable","White","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade A - Very Good Condition","Not Applicable","White","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","UK Unlocked Only"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","UK Unlocked Only"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","UK Unlocked Only"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Power On Tested-Broken LCD","Unknown","Not Applicable","Black","Damaged"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Vodafone"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","White","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","White","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","White","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","White","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Power On Tested-Good LCD","Grade C - Acceptable Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","BER","Grade D","Not Applicable","Black","Damaged"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade C - Acceptable Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B B2B","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Power On Tested-Good LCD","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","White","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working - Need Battery","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working - Need Battery","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Power On Tested-Good LCD","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
